iter,scenario,elapsed,user,sys,CPU
36,perf_ckpt,1.173948709,0.012804000,0.000000000,0.010
36,perf_restore,0.660000915,0.006788000,0.005547000,0.018
37,ns_clear,0.592891352,0.002082000,0.010921000,0.021
37,scp_ckpt,1.129054557,0.007476000,0.005616000,0.011
37,create_ns,0.503067174,0.007034000,0.005350000,0.024
37,clear_arp,0.077356965,0.034809000,0.010523000,0.000
37,ns_clear_real,0.069152043,0.010932000,0.016314000,0.000
37,scp_ckpt_real,0.659199227,0.025712000,0.006204000,0.002
37,create_ns_real,0.051817115,0.015716000,0.004456000,0.000
37,perf_ckpt,1.328689711,0.013371000,0.000000000,0.009
37,perf_restore,0.680626329,0.007583000,0.005494000,0.018
38,ns_clear,0.602157219,0.006832000,0.006792000,0.021
38,scp_ckpt,1.045493361,0.003724000,0.009518000,0.012
38,create_ns,0.485390334,0.007232000,0.005370000,0.024
38,clear_arp,0.068574662,0.029810000,0.016921000,0.000
38,ns_clear_real,0.077071333,0.004314000,0.023150000,0.000
38,scp_ckpt_real,0.576377050,0.019354000,0.007984000,0.002
38,create_ns_real,0.049795308,0.008732000,0.009037000,0.000
38,perf_ckpt,1.602115164,0.013556000,0.000000000,0.008
38,perf_restore,0.692126845,0.007473000,0.005788000,0.018
39,ns_clear,0.593233466,0.007955000,0.004347000,0.020
39,scp_ckpt,1.112958111,0.005485000,0.006804000,0.011
39,create_ns,0.476683252,0.012122000,0.000000000,0.024
39,clear_arp,0.066817198,0.023615000,0.022177000,0.000
39,ns_clear_real,0.072116577,0.013651000,0.015269000,0.000
39,scp_ckpt_real,0.656809146,0.030243000,0.006045000,0.001
39,create_ns_real,0.048674687,0.013598000,0.004202000,0.000
39,perf_ckpt,1.165022886,0.012734000,0.000000000,0.010
39,perf_restore,0.662456074,0.001546000,0.010818000,0.018
40,ns_clear,0.593895314,0.001572000,0.010799000,0.020
40,scp_ckpt,1.094276563,0.010413000,0.001286000,0.010
40,create_ns,0.477699077,0.010625000,0.001302000,0.024
40,clear_arp,0.078891235,0.028091000,0.016744000,0.000
40,ns_clear_real,0.064852619,0.010206000,0.013113000,0.000
40,scp_ckpt_real,0.625835539,0.021597000,0.004362000,0.002
40,create_ns_real,0.053058629,0.017201000,0.000953000,0.000
40,perf_ckpt,1.150968719,0.012323000,0.000000000,0.010
40,perf_restore,0.676544880,0.008219000,0.003417000,0.017
41,ns_clear,0.903626259,0.008131000,0.003404000,0.012
41,scp_ckpt,1.041053357,0.007352000,0.004963000,0.011
41,create_ns,0.503480896,0.010964000,0.001333000,0.024
41,clear_arp,0.071466377,0.016696000,0.030276000,0.000
41,ns_clear_real,0.359403129,0.004665000,0.026292000,0.000
41,scp_ckpt_real,0.577946778,0.010196000,0.016930000,0.002
41,create_ns_real,0.050213572,0.014082000,0.003962000,0.000
41,perf_ckpt,1.377046526,0.001514000,0.011212000,0.009
41,perf_restore,0.684994939,0.008176000,0.003453000,0.016
42,ns_clear,0.633191435,0.014289000,0.000000000,0.021
42,scp_ckpt,1.096610461,0.011089000,0.003134000,0.012
42,create_ns,0.501933358,0.008475000,0.004535000,0.024
42,clear_arp,0.066706197,0.028032000,0.016582000,0.000
42,ns_clear_real,0.063139635,0.016169000,0.009621000,0.000
42,scp_ckpt_real,0.632014332,0.016979000,0.010771000,0.002
42,create_ns_real,0.061961813,0.014550000,0.003624000,0.000
42,perf_ckpt,1.335460294,0.013817000,0.000000000,0.010
42,perf_restore,0.744711146,0.001811000,0.011721000,0.017
43,ns_clear,0.631491361,0.006876000,0.008504000,0.023
43,scp_ckpt,1.056143998,0.012688000,0.001909000,0.013
43,create_ns,0.509664556,0.001692000,0.011012000,0.024
43,clear_arp,0.062498158,0.025253000,0.018601000,0.000
43,ns_clear_real,0.063827800,0.007685000,0.016081000,0.000
43,scp_ckpt_real,0.610174761,0.012118000,0.017124000,0.002
43,create_ns_real,0.059346890,0.011527000,0.006646000,0.000
43,perf_ckpt,1.577275267,0.013148000,0.000000000,0.008
43,perf_restore,0.767415909,0.012728000,0.000000000,0.016
44,ns_clear,0.585641779,0.012156000,0.001613000,0.022
44,scp_ckpt,1.046978062,0.006679000,0.005085000,0.011
44,create_ns,0.461243986,0.012413000,0.000000000,0.025
44,clear_arp,0.068878319,0.023976000,0.019631000,0.000
44,ns_clear_real,0.070924689,0.011691000,0.016010000,0.000
