iter,scenario,elapsed,user,sys,CPU
39,create_ns_real,0.089447258,0.014855000,0.003586000,0.000
39,perf_ckpt,6.644863846,0.013170000,0.000000000,0.002
39,perf_restore,0.724065299,0.009928000,0.002842000,0.017
40,ns_clear,0.992098961,0.007294000,0.005843000,0.013
40,scp_ckpt,1.770527777,0.009533000,0.004052000,0.007
40,create_ns,0.552722323,0.010377000,0.002992000,0.023
40,clear_arp,0.130138828,0.024740000,0.019619000,0.000
40,ns_clear_real,0.150239984,0.013641000,0.010908000,0.000
40,scp_ckpt_real,1.260530758,0.052411000,0.038227000,0.001
40,create_ns_real,0.060140551,0.018729000,0.000000000,0.000
40,perf_ckpt,1.569316743,0.010455000,0.004469000,0.009
40,perf_restore,0.774604397,0.009133000,0.004460000,0.017
41,ns_clear,0.980730200,0.007804000,0.006025000,0.013
41,scp_ckpt,1.779485549,0.007266000,0.005441000,0.007
41,create_ns,0.554619049,0.004378000,0.008570000,0.022
41,clear_arp,0.168320397,0.026065000,0.018656000,0.000
41,ns_clear_real,0.131706671,0.008994000,0.019710000,0.000
41,scp_ckpt_real,1.262334351,0.053757000,0.025783000,0.001
41,create_ns_real,0.059520660,0.012907000,0.007797000,0.000
41,perf_ckpt,1.726105150,0.009842000,0.003888000,0.008
41,perf_restore,0.840135514,0.008769000,0.003619000,0.014
42,ns_clear,0.993681890,0.009487000,0.003903000,0.013
42,scp_ckpt,1.710732074,0.001534000,0.011145000,0.007
42,create_ns,0.608042671,0.005882000,0.007437000,0.021
42,clear_arp,0.126345357,0.005171000,0.041033000,0.000
42,ns_clear_real,0.159504366,0.024362000,0.008889000,0.000
42,scp_ckpt_real,1.204937211,0.040727000,0.031626000,0.001
42,create_ns_real,0.118540264,0.016873000,0.002839000,0.000
42,perf_ckpt,1.638974142,0.007671000,0.005866000,0.008
42,perf_restore,0.765692666,0.009896000,0.002762000,0.016
43,ns_clear,0.947281409,0.012516000,0.002310000,0.015
43,scp_ckpt,1.758598108,0.009661000,0.002713000,0.007
43,create_ns,0.603846613,0.008610000,0.003513000,0.019
43,clear_arp,0.107715539,0.022234000,0.023078000,0.000
43,ns_clear_real,0.149348242,0.014426000,0.013637000,0.000
43,scp_ckpt_real,1.243119311,0.048388000,0.025125000,0.001
43,create_ns_real,0.105624196,0.013200000,0.006653000,0.000
43,perf_ckpt,1.605702687,0.012606000,0.000000000,0.007
43,perf_restore,0.787837688,0.008822000,0.003713000,0.015
44,ns_clear,0.951736433,0.001437000,0.011316000,0.013
44,scp_ckpt,1.718454235,0.007987000,0.004236000,0.007
44,create_ns,0.553677751,0.012536000,0.000000000,0.022
44,clear_arp,0.087753004,0.030073000,0.016568000,0.000
44,ns_clear_real,0.108344249,0.008776000,0.024070000,0.000
44,scp_ckpt_real,1.192016529,0.044638000,0.028563000,0.001
44,create_ns_real,0.056841823,0.012209000,0.006980000,0.000
44,perf_ckpt,1.895913965,0.006874000,0.005412000,0.006
44,perf_restore,0.757032208,0.006197000,0.009542000,0.020
45,ns_clear,0.947157504,0.007248000,0.005857000,0.013
45,scp_ckpt,1.655783250,0.010799000,0.003038000,0.008
45,create_ns,0.565433819,0.007734000,0.005982000,0.023
45,clear_arp,0.084983222,0.023659000,0.020852000,0.000
45,ns_clear_real,0.112026942,0.018104000,0.015768000,0.000
45,scp_ckpt_real,1.134319862,0.047560000,0.026881000,0.001
45,create_ns_real,0.065728148,0.010266000,0.008786000,0.000
